store_id	store_name	city	region
S057459	Retail Earum	Bukittinggi	West
S057460	Retail Unde	Sibolga	West
S057461	Retail Ullam	Parepare	East
S057462	Retail Expedita	Kendari	South
S057463	Retail Quam	Bandung	South
S057464	Retail Cum	Sibolga	South
S057465	Retail Repellendus	Tegal	Central
S057466	Retail Consequuntur	Tebingtinggi	North
S057467	Retail Ratione	Pagaralam	North
S057468	Retail Molestias	Batu	East
S057469	Retail Cumque	Surakarta	West
S057470	Retail Quisquam	Payakumbuh	West
S057471	Retail Molestias	Probolinggo	East
S057472	Retail Suscipit	Solok	South
S057473	Retail Odio	Bontang	Central
S057474	Retail Dolores	Tegal	North
S057475	Retail Reiciendis	Metro	South
S057476	Retail Reprehenderit	Blitar	Central
S057477	Retail Architecto	Bukittinggi	East
S057478	Retail Ipsa	Gorontalo	North
S057479	Retail Sunt	Banda Aceh	Central
S057480	Retail Repellendus	Tanjungbalai	West
S057481	Retail Ea	Kota Administrasi Jakarta Selatan	Central
S057482	Retail Dignissimos	Yogyakarta	North
S057483	Retail Reprehenderit	Tanjungpinang	South
S057484	Retail Ipsam	Kotamobagu	Central
S057485	Retail Repudiandae	Parepare	Central
S057486	Retail Consequatur	Singkawang	South
S057487	Retail Quam	Tegal	South
S057488	Retail Fugiat	Banjarbaru	West
S057489	Retail Voluptatem	Gorontalo	Central
S057490	Retail Blanditiis	Mataram	South
S057491	Retail Ratione	Medan	North
S057492	Retail Architecto	Metro	South
S057493	Retail Quasi	Bekasi	West
S057494	Retail Sint	Parepare	West
S057495	Retail Ea	Banjarbaru	Central
S057496	Retail Nesciunt	Madiun	West
S057497	Retail Rerum	Banjar	South
S057498	Retail Esse	Semarang	South
S057499	Retail Dolor	Palopo	North
S057500	Retail Est	Banjarmasin	North
S057501	Retail Veniam	Kota Administrasi Jakarta Barat	West
S057502	Retail Ad	Bitung	East
S057503	Retail Voluptatum	Kota Administrasi Jakarta Timur	West
S057504	Retail Deserunt	Banjar	South
S057505	Retail Hic	Kota Administrasi Jakarta Utara	West
S057506	Retail Id	Surabaya	West
S057507	Retail Non	Singkawang	East
S057508	Retail Nisi	Batu	East
S057509	Retail Voluptatum	Banjar	North
S057510	Retail Molestiae	Kediri	South
S057511	Retail Inventore	Parepare	East
S057512	Retail Suscipit	Jambi	East
S057513	Retail Magni	Mataram	North
S057514	Retail Qui	Depok	South
S057515	Retail Doloribus	Tebingtinggi	West
S057516	Retail Recusandae	Meulaboh	North
S057517	Retail Natus	Ternate	East
S057518	Retail Ab	Parepare	West
S057519	Retail Sit	Tegal	West
S057520	Retail Soluta	Banjarbaru	West
S057521	Retail Dolore	Kendari	South
S057522	Retail Dignissimos	Bontang	West
S057523	Retail Vitae	Kota Administrasi Jakarta Utara	North
S057524	Retail Modi	Kota Administrasi Jakarta Utara	Central
S057525	Retail Ab	Bekasi	West
S057526	Retail Commodi	Bandung	South
S057527	Retail Amet	Tegal	North
S057528	Retail Praesentium	Tomohon	West
S057529	Retail Magni	Jayapura	West
S057530	Retail Eum	Bekasi	South
S057531	Retail Inventore	Banda Aceh	North
S057532	Retail Sed	Denpasar	East
S057533	Retail Velit	Tual	South
S057534	Retail Officiis	Makassar	South
S057535	Retail Consequuntur	Madiun	South
S057536	Retail Ipsa	Probolinggo	East
S057537	Retail Sint	Prabumulih	West
S057538	Retail Et	Denpasar	Central
S057539	Retail Et	Palu	West
S057540	Retail Beatae	Tanjungpinang	East
S057541	Retail Non	Manado	Central
S057542	Retail Quidem	Kota Administrasi Jakarta Pusat	Central
S057543	Retail Deserunt	Palu	West
S057544	Retail Reprehenderit	Madiun	Central
S057545	Retail Laborum	Sorong	East
S057546	Retail Possimus	Bontang	North
S057547	Retail Voluptatem	Blitar	South
S057548	Retail Alias	Tegal	South
S057549	Retail Pariatur	Pagaralam	East
S057550	Retail Blanditiis	Kediri	North
S057551	Retail Qui	Surakarta	Central
S057552	Retail Magni	Tarakan	Central
S057553	Retail Est	Tual	North
S057554	Retail Assumenda	Pontianak	South
S057555	Retail Aliquam	Banda Aceh	East
S057556	Retail Distinctio	Banjarmasin	South
S057557	Retail Illo	Parepare	North
S057558	Retail Dicta	Ambon	West
S057559	Retail Optio	Batam	South
S057560	Retail Reprehenderit	Sungai Penuh	South
S057561	Retail Fugiat	Cimahi	South
S057562	Retail Soluta	Prabumulih	North
S057563	Retail Possimus	Kediri	East
S057564	Retail Doloribus	Probolinggo	East
S057565	Retail Praesentium	Kediri	East
S057566	Retail Provident	Padang	West
S057567	Retail Id	Palangkaraya	Central
S057568	Retail Esse	Palembang	South
S057569	Retail Delectus	Bekasi	Central
S057570	Retail Labore	Tual	East
S057571	Retail Consectetur	Pekalongan	East
S057572	Retail Exercitationem	Langsa	West
S057573	Retail Sit	Sukabumi	East
S057574	Retail Harum	Mataram	North
S057575	Retail Eum	Bengkulu	North
S057576	Retail Ullam	Yogyakarta	East
S057577	Retail Temporibus	Binjai	Central
S057578	Retail Nesciunt	Madiun	North
S057579	Retail Nihil	Tual	South
S057580	Retail Praesentium	Sukabumi	South
S057581	Retail Sed	Banjarmasin	West
S057582	Retail Sint	Sawahlunto	North
S057583	Retail Dicta	Sabang	South
S057584	Retail Aliquid	Lubuklinggau	East
S057585	Retail Architecto	Ambon	South
S057586	Retail Facere	Prabumulih	South
S057587	Retail Harum	Bekasi	West
S057588	Retail Molestias	Jambi	East
S057589	Retail Nisi	Banjar	South
S057590	Retail In	Dumai	West
S057591	Retail Error	Palangkaraya	South
S057592	Retail Eveniet	Kota Administrasi Jakarta Timur	West
S057593	Retail At	Samarinda	Central
S057594	Retail Consequatur	Salatiga	Central
S057595	Retail Voluptates	Sungai Penuh	South
S057596	Retail Nobis	Tanjungpinang	West
S057597	Retail Cum	Kendari	North
S057598	Retail Atque	Bandung	West
S057599	Retail Quasi	Sawahlunto	Central
S057600	Retail In	Padang Sidempuan	Central
S057601	Retail Magnam	Salatiga	Central
S057602	Retail Nulla	Meulaboh	Central
S057603	Retail Quidem	Purwokerto	Central
S057604	Retail Qui	Binjai	North
S057605	Retail Ipsum	Singkawang	North
S057606	Retail Ut	Ambon	South
S057607	Retail Occaecati	Banjarbaru	South
S057608	Retail Nisi	Ternate	Central
S057609	Retail Odio	Kediri	West
S057610	Retail Aut	Batu	Central
S057611	Retail Enim	Meulaboh	Central
S057612	Retail Explicabo	Probolinggo	North
S057613	Retail Veritatis	Sabang	Central
S057614	Retail Inventore	Blitar	East
S057615	Retail Porro	Sungai Penuh	North
S057616	Retail Aperiam	Lhokseumawe	South
S057617	Retail Nam	Binjai	East
S057618	Retail Minus	Kediri	South
S057619	Retail Dolore	Kotamobagu	Central
S057620	Retail Modi	Pekalongan	Central
S057621	Retail Voluptate	Banda Aceh	South
S057622	Retail Quisquam	Depok	East
S057623	Retail Atque	Kupang	Central
S057624	Retail Inventore	Blitar	South
S057625	Retail Nesciunt	Padang Sidempuan	East
S057626	Retail Vero	Lubuklinggau	Central
S057627	Retail Fugit	Metro	Central
S057628	Retail Perspiciatis	Meulaboh	South
S057629	Retail Debitis	Surabaya	Central
S057630	Retail Veritatis	Banjarmasin	Central
S057631	Retail Deserunt	Pekanbaru	Central
S057632	Retail Iure	Subulussalam	West
S057633	Retail Iste	Palangkaraya	Central
S057634	Retail Occaecati	Bontang	South
S057635	Retail Corrupti	Pontianak	North
S057636	Retail Dicta	Pasuruan	North
S057637	Retail Dolore	Metro	West
S057638	Retail Voluptas	Mataram	North
S057639	Retail Cum	Solok	East
S057640	Retail Similique	Batu	West
S057641	Retail Soluta	Tomohon	Central
S057642	Retail Modi	Surabaya	North
S057643	Retail Odio	Tual	West
S057644	Retail Laudantium	Meulaboh	West
S057645	Retail Numquam	Gorontalo	North
S057646	Retail Nisi	Ambon	South
S057647	Retail Ab	Bengkulu	West
S057648	Retail Nulla	Tanjungpinang	North
S057649	Retail Accusamus	Solok	Central
S057650	Retail Autem	Tegal	West
S057651	Retail Maxime	Solok	South
S057652	Retail Suscipit	Palopo	South
S057653	Retail Accusamus	Palangkaraya	Central
S057654	Retail Et	Palangkaraya	Central
S057655	Retail Quam	Padang	South
S057656	Retail Id	Kota Administrasi Jakarta Timur	North
S057657	Retail Repellendus	Sungai Penuh	Central
S057658	Retail In	Bukittinggi	North
S057659	Retail Necessitatibus	Depok	North
S057660	Retail Error	Metro	North
S057661	Retail Vitae	Batu	South
S057662	Retail Aliquam	Ternate	Central
S057663	Retail Fuga	Makassar	Central
S057664	Retail Laboriosam	Parepare	Central
S057665	Retail Et	Surakarta	Central
S057666	Retail Veritatis	Tegal	West
S057667	Retail Laudantium	Pagaralam	South
S057668	Retail Provident	Kota Administrasi Jakarta Utara	Central
S057669	Retail Temporibus	Gorontalo	Central
S057670	Retail Sint	Bogor	Central
S057671	Retail Id	Sungai Penuh	South
S057672	Retail Asperiores	Sabang	South
S057673	Retail Quasi	Makassar	North
S057674	Retail Excepturi	Tomohon	East
S057675	Retail Quia	Batu	West
S057676	Retail Maxime	Bima	South
S057677	Retail Officia	Prabumulih	East
S057678	Retail Omnis	Ternate	East
S057679	Retail Aut	Palembang	Central
S057680	Retail Voluptatibus	Kediri	West
S057681	Retail Corrupti	Bukittinggi	Central
S057682	Retail Cupiditate	Batu	North
S057683	Retail Sint	Pangkalpinang	Central
S057684	Retail Odio	Batu	Central
S057685	Retail Qui	Yogyakarta	East
S057686	Retail Culpa	Batu	South
S057687	Retail Consequatur	Palembang	West
S057688	Retail Ea	Metro	Central
S057689	Retail Enim	Sabang	Central
S057690	Retail Pariatur	Tanjungbalai	South
S057691	Retail Nemo	Sukabumi	Central
S057692	Retail Error	Sungai Penuh	East
S057693	Retail Magni	Serang	East
S057694	Retail Inventore	Tanjungpinang	Central
S057695	Retail Architecto	Balikpapan	East
S057696	Retail Fugiat	Pekalongan	Central
S057697	Retail Veniam	Lubuklinggau	Central
S057698	Retail Dolor	Tasikmalaya	South
S057699	Retail Quo	Bengkulu	North
S057700	Retail Tempore	Purwokerto	South
S057701	Retail Deleniti	Pekanbaru	Central
S057702	Retail Optio	Subulussalam	North
S057703	Retail Necessitatibus	Tual	North
S057704	Retail Mollitia	Bogor	North
S057705	Retail Nemo	Bandung	East
S057706	Retail Laboriosam	Magelang	North
S057707	Retail Accusantium	Jayapura	North
S057708	Retail Ipsam	Purwokerto	West
S057709	Retail Sed	Kota Administrasi Jakarta Timur	East
S057710	Retail Minus	Sukabumi	North
S057711	Retail Eaque	Madiun	East
S057712	Retail Harum	Bau-Bau	Central
S057713	Retail Expedita	Pekanbaru	North
S057714	Retail Autem	Yogyakarta	Central
S057715	Retail Earum	Kota Administrasi Jakarta Utara	West
S057716	Retail Ullam	Medan	Central
S057717	Retail Alias	Payakumbuh	East
S057718	Retail Eveniet	Tebingtinggi	North
S057719	Retail Dignissimos	Ternate	North
S057720	Retail Tempora	Palu	Central
S057721	Retail Esse	Surabaya	Central
S057722	Retail Pariatur	Cilegon	South
S057723	Retail Dolorum	Kota Administrasi Jakarta Utara	North
S057724	Retail In	Sabang	East
S057725	Retail Repellat	Padangpanjang	Central
S057726	Retail A	Manado	North
S057727	Retail Possimus	Sukabumi	South
S057728	Retail Aspernatur	Surakarta	South
S057729	Retail Beatae	Kendari	Central
S057730	Retail Minima	Tangerang	Central
S057731	Retail Impedit	Palu	Central
S057732	Retail Ea	Sabang	West
S057733	Retail Sunt	Solok	West
S057734	Retail Quod	Subulussalam	North
S057735	Retail Dicta	Banjarbaru	Central
S057736	Retail Voluptas	Tangerang	North
S057737	Retail Suscipit	Bandung	Central
S057738	Retail Quibusdam	Banda Aceh	West
S057739	Retail Ad	Bitung	North
S057740	Retail Earum	Pariaman	South
S057741	Retail Error	Bengkulu	West
S057742	Retail Delectus	Pariaman	North
S057743	Retail Optio	Kota Administrasi Jakarta Pusat	Central
S057744	Retail Deleniti	Singkawang	South
S057745	Retail Vel	Kendari	West
S057746	Retail Numquam	Tangerang Selatan	East
S057747	Retail Perspiciatis	Subulussalam	Central
S057748	Retail Quaerat	Binjai	South
S057749	Retail Asperiores	Banjarmasin	South
S057750	Retail Neque	Banjar	North
S057751	Retail Cumque	Batu	Central
S057752	Retail Rem	Tidore Kepulauan	South
S057753	Retail Omnis	Banjarmasin	East
S057754	Retail Repellendus	Langsa	North
S057755	Retail Sequi	Lubuklinggau	Central
S057756	Retail Quisquam	Ambon	West
S057757	Retail Repellendus	Palopo	North
S057758	Retail Iure	Banjar	West
S057759	Retail Facilis	Denpasar	West
S057760	Retail Accusantium	Dumai	West
S057761	Retail Accusantium	Kota Administrasi Jakarta Barat	East
S057762	Retail Maiores	Pematangsiantar	West
S057763	Retail Aliquam	Pematangsiantar	East
S057764	Retail Ipsum	Kota Administrasi Jakarta Timur	South
S057765	Retail Asperiores	Ternate	West
S057766	Retail Culpa	Bau-Bau	North
S057767	Retail Nulla	Bengkulu	West
S057768	Retail Non	Tegal	East
S057769	Retail Eum	Pariaman	South
S057770	Retail Amet	Jayapura	West
S057771	Retail Molestias	Batu	South
S057772	Retail Eaque	Balikpapan	South
S057773	Retail Illum	Tasikmalaya	East
S057774	Retail Repellendus	Kediri	East
S057775	Retail Fuga	Kota Administrasi Jakarta Timur	East
S057776	Retail Velit	Pontianak	South
S057777	Retail Consequuntur	Prabumulih	East
S057778	Retail Minima	Banjar	South
S057779	Retail Earum	Kotamobagu	East
S057780	Retail Nam	Bengkulu	Central
S057781	Retail Explicabo	Tomohon	Central
S057782	Retail Rerum	Tanjungpinang	South
S057783	Retail Sint	Depok	West
S057784	Retail Labore	Kotamobagu	East
S057785	Retail Modi	Surabaya	East
S057786	Retail Laboriosam	Singkawang	South
S057787	Retail Molestiae	Palangkaraya	North
S057788	Retail Quas	Tanjungpinang	Central
S057789	Retail Earum	Bengkulu	West
S057790	Retail Atque	Medan	North
S057791	Retail Ullam	Singkawang	North
S057792	Retail Quaerat	Kota Administrasi Jakarta Utara	Central
S057793	Retail Tenetur	Solok	East
S057794	Retail Quo	Bengkulu	West
S057795	Retail Assumenda	Binjai	East
S057796	Retail Quibusdam	Meulaboh	North
S057797	Retail Facere	Pariaman	East
S057798	Retail Vitae	Padang	North
S057799	Retail Quibusdam	Padangpanjang	South
S057800	Retail Natus	Jambi	Central
S057801	Retail Autem	Probolinggo	Central
S057802	Retail Provident	Pontianak	West
S057803	Retail Repellendus	Kota Administrasi Jakarta Utara	North
S057804	Retail Necessitatibus	Kota Administrasi Jakarta Utara	South
S057805	Retail At	Lubuklinggau	North
S057806	Retail Ex	Bekasi	Central
S057807	Retail Quisquam	Bandung	South
S057808	Retail Ad	Tasikmalaya	North
S057809	Retail Ea	Salatiga	North
S057810	Retail Cupiditate	Parepare	North
S057811	Retail Tempore	Probolinggo	South
S057812	Retail Praesentium	Kendari	North
S057813	Retail Tenetur	Mataram	North
S057814	Retail Incidunt	Pariaman	East
S057815	Retail Nihil	Purwokerto	East
S057816	Retail Aspernatur	Lhokseumawe	South
S057817	Retail Provident	Padangpanjang	West
S057818	Retail Dolores	Kota Administrasi Jakarta Utara	North
S057819	Retail Similique	Bima	West
S057820	Retail Sint	Sukabumi	South
S057821	Retail Accusamus	Serang	East
S057822	Retail Similique	Bitung	East
S057823	Retail Eos	Palu	North
S057824	Retail Neque	Banjar	West
S057825	Retail Maxime	Banda Aceh	West
S057826	Retail Porro	Denpasar	North
S057827	Retail Nemo	Lubuklinggau	Central
S057828	Retail Placeat	Tanjungbalai	North
S057829	Retail Vel	Bandar Lampung	North
S057830	Retail Tempore	Padang Sidempuan	West
S057831	Retail Ullam	Palu	West
S057832	Retail Perferendis	Batu	South
S057833	Retail Incidunt	Binjai	Central
S057834	Retail Odio	Cimahi	North
S057835	Retail Occaecati	Tangerang Selatan	West
S057836	Retail Modi	Tangerang Selatan	Central
S057837	Retail Ratione	Bitung	West
S057838	Retail Voluptatem	Sorong	South
S057839	Retail Magnam	Kota Administrasi Jakarta Utara	North
S057840	Retail Aperiam	Tanjungpinang	South
S057841	Retail Sapiente	Denpasar	North
S057842	Retail Corporis	Gorontalo	North
S057843	Retail Velit	Solok	West
S057844	Retail Eum	Kota Administrasi Jakarta Selatan	West
S057845	Retail Perferendis	Surabaya	North
S057846	Retail Illo	Tegal	South
S057847	Retail Expedita	Probolinggo	Central
S057848	Retail Consectetur	Surakarta	East
S057849	Retail Reprehenderit	Pariaman	North
S057850	Retail Facere	Cimahi	West
S057851	Retail Vel	Magelang	West
S057852	Retail Dignissimos	Padang	South
S057853	Retail Dicta	Bandar Lampung	South
S057854	Retail Similique	Solok	East
S057855	Retail Deleniti	Depok	North
S057856	Retail Aperiam	Banjarbaru	East
S057857	Retail Sit	Dumai	South
S057858	Retail Dolor	Yogyakarta	South
S057859	Retail Eveniet	Kota Administrasi Jakarta Timur	South
S057860	Retail Pariatur	Pematangsiantar	South
S057861	Retail Quibusdam	Surabaya	Central
S057862	Retail Totam	Bima	Central
S057863	Retail Repellendus	Padangpanjang	West
S057864	Retail Repellat	Ambon	North
S057865	Retail Culpa	Pangkalpinang	Central
S057866	Retail Maiores	Blitar	East
S057867	Retail Perspiciatis	Tanjungbalai	North
S057868	Retail Hic	Sawahlunto	East
S057869	Retail Temporibus	Singkawang	North
S057870	Retail Incidunt	Samarinda	East
S057871	Retail Delectus	Yogyakarta	North
S057872	Retail Harum	Tanjungbalai	West
S057873	Retail Optio	Bitung	East
S057874	Retail Placeat	Purwokerto	South
S057875	Retail Praesentium	Blitar	North
S057876	Retail In	Bekasi	North
S057877	Retail Nesciunt	Surabaya	West
S057878	Retail Magni	Kota Administrasi Jakarta Pusat	Central
S057879	Retail Voluptate	Bandung	East
S057880	Retail Culpa	Ternate	North
S057881	Retail Neque	Bengkulu	East
S057882	Retail Voluptates	Padang	Central
S057883	Retail Ducimus	Payakumbuh	East
S057884	Retail Ratione	Kota Administrasi Jakarta Barat	East
S057885	Retail Autem	Tegal	Central
S057886	Retail Distinctio	Surakarta	Central
S057887	Retail Fugiat	Tebingtinggi	North
S057888	Retail Enim	Mojokerto	North
S057889	Retail Delectus	Bekasi	West
S057890	Retail Repudiandae	Tanjungpinang	Central
S057891	Retail Non	Bekasi	West
S057892	Retail Officia	Bima	East
S057893	Retail Temporibus	Banjarbaru	East
S057894	Retail Repellendus	Sukabumi	East
S057895	Retail Magnam	Bandar Lampung	North
S057896	Retail Quam	Sibolga	North
S057897	Retail Maiores	Pasuruan	Central
S057898	Retail Optio	Pekalongan	South
S057899	Retail Culpa	Sorong	North
S057900	Retail Ab	Subulussalam	Central
S057901	Retail Magni	Lhokseumawe	North
S057902	Retail Ducimus	Banjarmasin	North
S057903	Retail Saepe	Jayapura	North
S057904	Retail Consectetur	Langsa	Central
S057905	Retail Impedit	Serang	North
S057906	Retail Vitae	Kota Administrasi Jakarta Timur	South
S057907	Retail Accusantium	Medan	South
S057908	Retail Quibusdam	Kota Administrasi Jakarta Selatan	South
S057909	Retail Molestiae	Pasuruan	North
S057910	Retail Debitis	Mataram	West
S057911	Retail Deleniti	Palangkaraya	South
S057912	Retail Ratione	Banda Aceh	East
S057913	Retail Ipsum	Solok	West
S057914	Retail Sed	Magelang	East
S057915	Retail Sequi	Denpasar	North
S057916	Retail Minus	Padang Sidempuan	East
S057917	Retail Libero	Banjarmasin	East
S057918	Retail Fugit	Denpasar	Central
S057919	Retail Ducimus	Palembang	North
S057920	Retail Voluptas	Bitung	Central
S057921	Retail Fugiat	Surabaya	North
S057922	Retail Eos	Lhokseumawe	Central
S057923	Retail Ipsam	Palopo	Central
S057924	Retail Iusto	Sawahlunto	South
S057925	Retail Tempore	Pekanbaru	South
S057926	Retail Accusamus	Balikpapan	South
S057927	Retail Ipsam	Prabumulih	East
S057928	Retail Autem	Bandar Lampung	West
S057929	Retail Quo	Tanjungpinang	West
S057930	Retail Debitis	Cilegon	North
S057931	Retail Dolorem	Jayapura	Central
S057932	Retail Porro	Jayapura	West
S057933	Retail Cupiditate	Bogor	East
S057934	Retail Libero	Kediri	South
S057935	Retail Nihil	Metro	Central
S057936	Retail Ex	Parepare	South
S057937	Retail Ab	Mataram	East
S057938	Retail Ipsum	Makassar	Central
S057939	Retail Veritatis	Bogor	South
S057940	Retail Corrupti	Balikpapan	South
S057941	Retail Molestias	Kediri	East
S057942	Retail Hic	Surabaya	Central
S057943	Retail Ratione	Padangpanjang	West
S057944	Retail Deleniti	Ternate	East
S057945	Retail Laboriosam	Cimahi	West
S057946	Retail Quos	Binjai	West
S057947	Retail Porro	Salatiga	North
S057948	Retail Deleniti	Tanjungbalai	Central
